N1	N2	P1	P2	N	P	FC
1810037I17Rik	24.5795182886177	25.0234139614617	79.0840894395655	93.5885007135606	24.8014661250397	86.336295076563	1.79954177693228
1810041L15Rik	1	1	1.09839013110508	1	1	1.04919506555254	0.0692829276224896
1810043G02Rik	11.680908691288	11.3052209504461	8.23792598328807	4.92073006785152	11.4930648208671	6.57932802556979	-0.804751420328432
1810043H04Rik	54.2553403691873	52.5044846512812	55.5602341317318	55.9259898096201	53.3799125102343	55.7431119706759	0.0624966051228748
1810044D09Rik	2.61580194631161	1.96612538268628	5.85808069922707	6.1509125848144	2.29096366449894	6.00449664202073	1.39008873246217
1810046J19Rik	75.9033564765937	74.9361878810201	109.106753023104	99.8340427227567	75.4197721788069	104.47039787293	0.470079508861444
1810048J11Rik	15.3340114094129	18.1866597898481	22.8831277313558	25.6445740074569	16.7603355996305	24.2638508694063	0.533757498954054
1810049H13Rik	6.62970493289321	5.54089880575223	3.11210537146438	3.40665927774336	6.08530186932272	3.25938232460387	-0.90073024176672
1810055G02Rik	31.6602235570819	32.3516994787469	14.919799280844	9.55757186255775	32.0059615179144	12.2386855717009	-1.38689202879251
1810058I24Rik	43.0254320134702	42.003587721025	71.5784235436808	72.0129919545193	42.5145098672476	71.7957077491	0.755942290475642
1810062G17Rik	1	1	18.0319046523083	21.4808793346595	1	19.7563919934839	4.30424759401727
1810063B05Rik	18.9871141275377	18.0526057864831	27.6428182994778	32.6471514117072	18.5198599570104	30.1449848555925	0.702844815280584
1810063B07Rik	14.6575109060564	15.1927870480303	15.7435918791728	15.8977432961357	14.9251489770434	15.8206675876542	0.0840651467824651
1810074P20Rik	31.7504236241961	29.0450340624109	41.1896299164404	32.4578925629437	30.3977288433035	36.823761239692	0.276673456272705
2010001M06Rik	1.12750083892742	1.34054003364973	2.56291030591184	2.74425330707104	1.23402043628858	2.65358180649144	1.10457473907623
2010001M09Rik	1.57850117449838	1.20648603028476	2.379845284061	1.51407079010816	1.39249360239157	1.94695803708458	0.483551090562671
2010002M12Rik	1	1	1.37298766388135	1.98721791201696	1	1.68010278794915	0.748549499151775
2010002N04Rik	7.44150553692095	7.46233952065019	6.40727576477961	7.09720682863199	7.45192252878557	6.7522412967058	-0.142246215081399
2010003O02Rik	1	1	1.00685762017965	1.13555309258112	1	1.07120535638039	0.0992350797443347
2010011I20Rik	6.58460489933611	7.64107819180348	3.84436545886777	3.12277100459808	7.1128415455698	3.48356823173292	-1.02986020338894
2010012O05Rik	9.69650721477579	10.054050252373	16.4758519665761	18.925884876352	9.87527873357439	17.7008684214641	0.841926767545605
2010015L04Rik	10.6887079530319	12.1542296384243	12.4484214858575	9.84146013570303	11.4214687957281	11.1449408107803	-0.0353592378951997
2010106G01Rik	7.71210573826353	5.40684480238726	12.539953996783	14.6675607791728	6.5594752703254	13.6037573879779	1.0523528668841
2010107E04Rik	103.820277248437	106.438878671789	272.309220003133	361.200512865178	105.129577960113	316.754866434156	1.59119815897329
2010107G23Rik	4.14920308725289	2.72576473508779	1.92218272943388	2.27110618516224	3.43748391117034	2.09664445729806	-0.713270726876543
2010107H07Rik	4.96100369128063	5.31747546681061	14.8282667699185	21.3862499102777	5.13923957904562	18.1072583400981	1.81694130737496
2010109I03Rik	4.73550352349515	4.46846677883245	15.9266569010236	25.1714268855481	4.6019851511638	20.5490418932859	2.15874289562259
2010109K11Rik	1.26280093959871	1.34054003364973	3.84436545886777	4.731471219088	1.30167048662422	4.28791833897788	1.71991314926323
2010111I01Rik	12.4476092617587	13.8522470143806	13.638344127888	12.3964545940106	13.1499281380696	13.0173993609493	-0.0146136623513242
2010204K13Rik	4.46490332215257	3.88756609758423	6.04114572107792	7.94887164806783	4.1762347098684	6.99500868457288	0.744123053012724
2010300C02Rik	1	1.16180136249644	1.1899226420305	1.04092366819936	1.08090068124822	1.11542315511493	0.0453571584960165
2010305A19Rik	62.508646510136	60.8605175276979	74.5989964042198	61.509125848144	61.684582018917	68.0540611261819	0.141771322443517
2010317E24Rik	18.3106136241813	18.8569298066729	9.24478360346773	9.46294243817599	18.5837717154271	9.35386302082186	-0.990409130172556
2010320M18Rik	2.79620208053999	3.21729608075936	4.11896299164404	5.77239488728736	3.00674908064968	4.9456789394657	0.717964109692788
2010321M09Rik	39.7782295973593	39.7246696638204	30.4803261381659	26.7801271000381	39.7514496305899	28.630226619102	-0.473468382780887
2200002D01Rik	2.30010171141193	1.74270204374465	2.92904034961354	3.69054755088864	2.02140187757829	3.30979395025109	0.711385231149769
2200002K05Rik	2.52560187919741	1.78738671153298	1.55605268573219	1	2.1564942953652	1.2780263428661	-0.75477032604304
2210009G21Rik	4.64530345638096	6.47927682930705	18.3065021850846	24.4143914904941	5.562290142844	21.3604468377893	1.94119092067414
2210010C17Rik	4.73550352349515	5.18342146344564	7.68873091773553	4.92073006785152	4.95946249347039	6.30473049279352	0.346250931439568
2210012G02Rik	4.55510338926676	3.93225076537255	2.65444281683727	2.27110618516224	4.24367707731966	2.46277450099975	-0.785030342114766
2210013O21Rik	18.7165139261951	18.2760291254247	27.0020907229998	26.3069799781293	18.4962715258099	26.6545353505645	0.527146550924674
2210015D19Rik	10.5985078859177	8.62414088314662	9.1532510925423	9.08442474064895	9.61132438453217	9.11883791659563	-0.075885257254519
2210016F16Rik	34.8172259060786	32.2176454753819	38.1690570559014	34.0665927774336	33.5174356907303	36.1178249166675	0.107799236241495
2210016L21Rik	19.5283145302229	23.1019732465637	14.0960066825151	15.7084844473721	21.3151438883933	14.9022455649436	-0.516349052768855
2210018M11Rik	23.4069174161332	24.7999906225201	20.5948149582202	15.4245961742269	24.1034540193266	18.0097055662235	-0.420465303763032
2210021J22Rik	9.69650721477579	11.3945902860227	6.95647083033215	8.51664819435839	10.5455487503993	7.73655951234527	-0.446870129249324
2210039B01Rik	12.8535095637726	12.3776529773659	24.8053104607896	24.5090209148758	12.6155812705692	24.6571656878327	0.966800292278974
2210403K04Rik	3.06680228188257	2.90450340624109	9.24478360346773	11.3555309258112	2.98565284406183	10.3001572646395	1.78654803352216
2210404J11Rik	12.1770090604161	10.2327889235263	14.4621367262168	12.5857134427741	11.2048989919712	13.5239250844955	0.271384286042974
2210404O07Rik	1	1.25117069807309	1.37298766388135	1	1.12558534903654	1.18649383194067	0.0760291453656633
2210404O09Rik	11.3201084228313	9.78594224564306	17.5742420976812	17.5064435106256	10.5530253342372	17.5403428041534	0.733020294659706
2210408I21Rik	3.42760255033935	3.79819676200758	10.2516412236474	14.4783019304093	3.61289965617346	12.3649715770283	1.77502983208772
2210409E12Rik	7.75720577182063	7.81981686295678	43.9356052442031	51.6676657124409	7.7885113173887	47.801635478322	2.61764047370271
2210411K11Rik	6.90030513423579	9.47314957112479	2.92904034961354	2.55499445830752	8.18672735268029	2.74201740396053	-1.57804912109576
2210417A02Rik	1	1	2.74597532776269	2.93351215583456	1	2.83974374179862	1.50576074694236
2300009A05Rik	2.16480161074064	3.35135008412433	2.10524775128473	1.70332963887168	2.75807584743249	1.9042886950782	-0.534409920176318
2310001A20Rik	17.2282128188109	15.9971110682202	15.9266569010236	19.5882908470243	16.6126619435155	17.757473874024	0.0961430994869854
2310002J15Rik	1	1	1	1.51407079010816	1	1.25703539505408	0.330025273107715
2310003C23Rik	71.0325528524273	69.4399737430562	50.0682834762064	45.1382354300995	70.2362632977417	47.6032594531529	-0.561155732803965
2310003F16Rik	94.9355706376885	90.7992449458753	215.009868163819	262.218134961857	92.8674077917819	238.614001562838	1.36143443036567
2310003H01Rik	18.7616139597522	19.0803531456145	6.95647083033215	5.10998891661504	18.9209835526834	6.03322987347359	-1.64898462798301
2310003L22Rik	17.273312852368	17.7398131119648	27.3682207667015	26.7801271000381	17.5065629821664	27.0741739333698	0.629021449071305
2310004I24Rik	64.1322477181915	63.1394355849025	93.3631611439315	89.6140648895267	63.635841651547	91.4886130167291	0.523752627467192
2310004N24Rik	20.2048150335793	22.1189105552206	21.9678026221015	15.7084844473721	21.1618627944	18.8381435347368	-0.167809830786795
2310005G13Rik	1	1	1	1	1	1	0
2310008H04Rik	27.4208204027148	26.6320620018414	18.5810997178609	14.9514490523181	27.0264412022781	16.7662743850895	-0.688809407770001
2310008H09Rik	153.746014396143	156.172913920194	147.092745057155	151.028561313289	154.959464158168	149.060653185222	-0.055991383607962
2310008N11Rik	1.3079009731558	1.51927870480303	2.65444281683727	3.87980639965216	1.41358983897942	3.26712460824471	1.20865790545586
2310009A05Rik	5.14140382550902	4.69189011777407	14.0044741715897	19.7775496957878	4.91664697164154	16.8910119336888	1.78050908736406
2310009B15Rik	9.24550687920482	9.07098756102987	19.4048923161897	17.5064435106256	9.15824722011734	18.4556679134076	1.01092053474314
2310010J17Rik	1	1	1.46452017480677	1.8925884876352	1	1.67855433122098	0.747219234750395
2310010M20Rik	1.89420140939806	1.60864804037968	8.87865355976603	13.4373782622099	1.75142472488887	11.158015910988	2.67147962526121
2310011J03Rik	21.0617156711641	20.7336858537825	11.899226420305	10.5984955307571	20.8977007624733	11.2488609755311	-0.893565294673247
2310014L17Rik	4.28450318792418	3.30666541633601	6.22421074292877	7.19183625301376	3.7955843021301	6.70802349797126	0.821565747653098
2310016M24Rik	45.1451335906538	44.6846677883245	67.6425255738876	57.0615429022012	44.9149006894891	62.3520342380444	0.473242484861885
2310021P13Rik	5.4571040604087	4.33441277546747	2.10524775128473	1.8925884876352	4.89575841793808	1.99891811945996	-1.29231299274513
2310022A10Rik	26.3835196309016	26.9001700085713	9.24478360346773	9.55757186255775	26.6418448197364	9.40117773301274	-1.50278057864909
2310022B05Rik	6.7650050335645	7.95387086632175	2.65444281683727	3.40665927774336	7.35943794994313	3.03055104729031	-1.28001544611774
2310028H24Rik	1	1.25117069807309	1	1.23018251696288	1.12558534903654	1.11509125848144	-0.013513670869315
2310030G06Rik	3.47270258389644	4.24504343989082	4.21049550256946	2.93351215583456	3.85887301189363	3.57200382920201	-0.11144594130013
2310030N02Rik	23.9030177852612	24.3978286124252	17.299644564905	19.304402573879	24.1504231988432	18.302023569392	-0.400045300892851
2310033E01Rik	1	1	1	1	1	1	0
2310033P09Rik	40.3194300000444	37.9372829522875	22.9746602422812	20.3453262420784	39.1283564761659	21.6599932421798	-0.853181720588919
2310034G01Rik	1	1	1	1	1	1	0
2310035C23Rik	25.9776193288877	27.9726020354911	61.6013798528097	72.5807685008099	26.9751106821894	67.0910741768098	1.31449196318977
2310035K24Rik	7.66700570470644	7.41765485286186	5.21735312274911	4.63684179470624	7.54233027878415	4.92709745872767	-0.614272318848805
2310036O22Rik	71.0325528524273	73.685017182947	52.9057913148945	44.4758294594272	72.3587850176872	48.6908103871608	-0.571518671400489
2310037I24Rik	135.209900604176	138.477785476018	82.013129789179	82.4222286365129	136.843843040097	82.217679212846	-0.735009971433971
2310039H08Rik	6.04340449665095	5.40684480238726	8.3294584942135	6.90794797986848	5.72512464951911	7.61870323704099	0.412238356180864
2310039L15Rik	19.2577143288803	18.722875803308	2450.59991500635	2652.55739484511	18.9902950660941	2551.57865492573	7.06998398280971
2310040G24Rik	3.33740248322515	3.93225076537255	4.85122307904742	5.77239488728736	3.63482662429885	5.31180898316739	0.547316715741273
2310042E22Rik	1	1	1	1	1	1	0
2310043J07Rik	2.7060020134258	2.77044940287612	1.92218272943388	1.60870021448992	2.73822570815096	1.7654414719619	-0.633212377286177
2310044G17Rik	34.1858254362793	37.4457516066159	20.1371524035931	16.938666964335	35.8157885214476	18.537909683964	-0.950117128522244
2310044H10Rik	30.9837230537254	28.5981873845277	13.8214091497389	8.23275992121311	29.7909552191265	11.027084535476	-1.43382297757906
2310045N01Rik	16.1007119798835	13.1819769975557	15.6520593682473	14.2890430816458	14.6413444887196	14.9705512249465	0.0320793034630333
2310046K01Rik	7.66700570470644	4.78125945335072	1.37298766388135	1.04092366819936	6.22413257902858	1.20695566604035	-2.36650010730051
2310046O06Rik	21.7833162080777	21.3145865350308	11.7161613984541	11.450160350193	21.5489513715542	11.5831608743235	-0.895588668379744
2310047B19Rik	3.87860288591031	2.68108006729947	1.37298766388135	2.27110618516224	3.27984147660489	1.82204692452179	-0.848065972858723
2310047M10Rik	2.93150218121128	2.99387274181774	4.94275558997284	2.93351215583456	2.96268746151451	3.9381338729037	0.410605712847778
2310057M21Rik	25.210918758417	23.2360272499287	24.6222454389388	22.8056912760041	24.2234730041729	23.7139683574715	-0.0306686167201118
2310061C15Rik	18.4459137248525	19.1250378134029	30.8464561818676	31.5115983191261	18.7854757691277	31.1790272504968	0.730958263560805
2310061I04Rik	38.6958287919889	36.0605269051778	17.3911770758304	19.304402573879	37.3781778485834	18.3477898248547	-1.02658995429532
2310061J03Rik	1	1	1	1	1	1	0
2310067B10Rik	13.4849100335719	12.9585536586141	4.94275558997284	3.12277100459808	13.221731846093	4.03276329728546	-1.71307052589208
2310079F23Rik	8.02780597316321	6.43459216151872	2.92904034961354	2.64962388268928	7.23119906734096	2.78933211615141	-1.37431517137712
2400001E08Rik	132.548998624307	129.719590589506	72.5852811638605	57.7239488728736	131.134294606907	65.154615018367	-1.0091057563345
2400003C14Rik	73.0620543624966	77.1704212704363	107.459167826447	104.565513941845	75.1162378164665	106.012340884146	0.497035505737715
2400009B08Rik	2.34520174496903	2.72576473508779	5.9496132101525	5.48850661414208	2.53548324002841	5.71905991214729	1.17351728113222
2410001C21Rik	72.1149536577976	67.339794357005	57.2993518393148	52.803218805022	69.7273740074013	55.0512853221684	-0.340948901690205
2410002F23Rik	39.5527294295738	35.256202884988	18.6726322287863	18.1688494812979	37.4044661572809	18.4207408550421	-1.02187945499116
2410002I01Rik	23.4971174832474	19.3931458201328	8.97018607069146	6.52943028234144	21.4451316516901	7.74980817651645	-1.46841766639663
2410002O22Rik	108.014580369247	108.717796728993	122.287434596365	131.251011617501	108.36618854912	126.769223106933	0.22628984199497
2410003K15Rik	35.3584263087638	34.3625095292215	40.2743048071861	37.7571403283222	34.8604679189927	39.0157225677542	0.162463684486614
2410003L11Rik	21.8284162416348	22.3423338941622	29.1988709852099	31.7954865922713	22.0853750678985	30.4971787887406	0.465584455692803
2410004A20Rik	145.131907986737	151.302285131267	106.360777695342	98.8877484789391	148.217096559002	102.62426308714	-0.530340006862975
2410004B18Rik	22.3245166107629	20.3315238436876	16.7504494993524	15.1407079010816	21.3280202272252	15.945578700217	-0.419593596648926
2410004I01Rik	1.17260087248451	1.02774735913146	1.1899226420305	1.8925884876352	1.10017411580799	1.54125556483285	0.486374237919118
2410004N09Rik	11.2299083557171	10.5455815980446	15.6520593682473	20.6292145152237	10.8877449768808	18.1406369417355	0.736519931510346
2410004P03Rik	1.26280093959871	1.74270204374465	1	1.51407079010816	1.50275149167168	1.25703539505408	-0.257581179010554
2410006H16Rik	156.001016073997	150.989492456748	223.522391679883	258.054440289059	153.495254265373	240.788415984471	0.649571936259853
2410007B07Rik	14.4320107382709	12.8691843230374	16.5673844775016	18.1688494812979	13.6505975306542	17.3681169793997	0.347477244136253
2410012M07Rik	8.65920644296256	6.88143883940197	5.5834831664508	7.85424222368607	7.77032264118226	6.71886269506844	-0.209757455775746
2410015M20Rik	67.3794501343024	67.2504250214283	117.253146495467	120.46325723798	67.3149375778654	118.858201866724	0.820242872641293
2410016O06Rik	28.8640214765419	27.8832326999145	11.6246288875287	13.7212665353552	28.3736270882282	12.672947711442	-1.162798454022
2410017P09Rik	10.5534078523606	9.38378023554814	17.7573071195321	15.4245961742269	9.96859404395438	16.5909516468795	0.734934692308231
2410018L13Rik	8.79450654363385	9.07098756102987	9.06171858161688	6.34017143357792	8.93274705233186	7.7009450075974	-0.214068415478996
2410018M08Rik	21.2421158053925	20.108100504746	21.9678026221015	25.6445740074569	20.6751081550693	23.8061883147792	0.203441768161604
2410021H03Rik	1	1	2.92904034961354	4.63684179470624	1	3.78294107215989	1.91950830333288
2410022L05Rik	72.7463541275969	68.3675417161364	58.855404525047	52.2354422587315	70.5569479218667	55.5454233918892	-0.345120108527683
2410042D21Rik	45.1902336242109	53.576916678201	104.713192498684	111.85197961924	49.3835751512059	108.282586058962	1.1326980581639
2410066E13Rik	1.21770090604161	1.78738671153298	1.37298766388135	2.55499445830752	1.50254380878729	1.96399106109443	0.386381308026189
2410075B13Rik	11.5456085906167	11.6180136249644	5.9496132101525	7.47572452615904	11.5818111077906	6.71266886815577	-0.786902490645452
2410076I21Rik	32.4720241611096	31.681429461922	41.7388249819929	30.754562924072	32.0767268115158	36.2466939530324	0.176322480334546
2410088K16Rik	10.9142081208174	11.975490967271	25.537570548193	27.6317919194739	11.4448495440442	26.5846812338335	1.21589667064968
